bodyType,color,condition,drive,engineDisplacement,enginePower,equipment,fuelType,mileage,modelDate,name,numberOfDoors,owners,price,productionDate,rabber,technicalPassport,vehicleTransmission
2,6,2,2,3.0,264,1,2,79000,13,30i,5,1,1350000,9,0,1,1
1,1,2,2,2.0,249,1,2,75283,3,530i,4,1,2450000,1,0,1,1
2,3,2,2,3.0,272,1,2,180000,13,30i,5,2,790000,11,0,1,1
1,1,2,1,3.0,218,1,2,202000,25,730i,4,3,155000,25,0,1,1
2,1,2,2,3.0,313,5,1,21148,5,40d,5,1,4000000,2,0,1,1
1,2,2,2,2.0,184,2,1,214000,8,320d,4,2,1098000,5,1,1,1
1,1,2,1,2.0,184,2,2,169840,10,520i,4,2,1055000,6,0,1,1
1,1,3,2,4.4,407,1,2,101000,10,550i,4,3,1050000,8,0,1,1
2,6,2,2,2.0,245,1,2,63635,5,28i,5,1,2068000,4,0,1,1
1,1,2,1,2.0,190,1,1,56200,3,520d,4,2,2199000,0,0,1,1
2,1,3,2,3.0,249,1,1,39000,5,30d,5,1,3900000,2,1,1,1
1,6,2,2,2.0,249,1,2,37545,3,530i,4,3,2797000,2,0,1,1
2,1,2,2,3.0,204,1,1,258000,16,30d,5,3,620000,14,0,1,1
1,1,2,1,4.0,306,1,2,175000,14,740Li,4,3,435000,13,0,1,1
2,1,2,2,3.0,286,1,1,250000,13,внедорожник,5,2,1290000,10,1,1,1
1,1,2,1,2.5,204,1,2,166000,10,523i,4,3,980000,8,0,1,1
2,6,2,2,3.0,272,1,2,242000,13,внедорожник,5,3,690000,12,1,1,1
3,1,2,1,2.0,177,1,1,119000,12,120d,5,3,750000,9,0,1,1
4,11,3,2,2.5,218,1,2,158000,14,325xi,2,2,650000,12,0,1,1
1,1,2,1,2.0,184,1,2,142000,6,520i,4,3,1085000,5,0,1,1
1,6,2,1,2.5,192,1,2,370000,17,525i,4,3,399999,16,0,1,1
2,1,2,2,3.0,245,1,1,102653,9,30d,5,2,1775000,7,0,1,1
1,1,2,1,2.0,190,1,1,143266,4,320d,4,1,1599000,1,0,1,1
1,1,2,2,4.4,450,2,2,16739,4,750Li,4,1,5490000,1,0,1,1
1,6,2,1,3.0,231,1,2,200000,17,530i,4,3,720000,16,0,1,1
1,6,2,2,2.0,190,1,1,5070,3,520d,4,1,2943000,0,0,1,1
1,1,2,2,3.0,400,1,1,2400,4,750d,4,1,6250000,1,0,1,1
1,1,2,1,2.0,249,1,2,36601,4,730i,4,1,3399000,0,0,1,1
1,1,2,1,2.0,184,1,2,144000,10,520i,4,1,935000,7,0,1,1
1,3,2,2,2.0,184,1,1,86282,8,320d,4,3,1380000,4,0,1,1
2,6,2,2,4.8,355,1,2,210000,13,48i,5,3,950000,12,0,1,1
2,8,2,2,2.0,177,1,1,155886,13,20d,5,1,670000,10,0,1,1
1,6,2,1,2.0,190,1,1,113500,6,520d,4,2,1250000,5,0,1,1
2,5,2,2,3.0,286,1,1,138000,12,35d,5,2,1200000,10,0,1,1
1,1,3,1,6.0,445,1,2,148000,14,760Li,4,3,700000,14,0,1,1
1,1,2,1,2.0,150,1,2,229783,14,320i,4,1,517000,12,0,1,1
1,1,2,1,3.0,326,1,2,195000,11,740i,4,3,800000,10,0,1,1
2,2,2,2,3.0,306,3,2,100000,5,35i,5,3,2520000,4,0,1,1
1,1,2,1,2.8,193,1,2,380000,21,328i,4,2,500000,19,0,1,1
2,1,2,0,1.5,140,4,2,46393,2,18i,5,1,1747000,1,0,1,3
1,3,2,1,2.5,204,1,2,195000,10,523i,4,2,900000,9,0,1,1
2,1,3,2,3.0,249,2,1,87000,5,30d,5,2,2850000,4,1,1,1
2,2,2,2,2.0,184,1,2,23000,5,20i,5,2,1930000,2,0,1,1
1,1,2,2,3.0,249,1,1,33426,4,730Ld,4,2,3730000,1,0,1,1
1,5,2,1,2.0,184,1,1,91000,8,320d,4,3,1299000,7,0,1,1
3,6,2,1,2.0,150,1,2,220000,15,120i,5,3,420000,13,0,1,1
2,8,2,2,2.0,184,1,1,137000,7,20d,5,2,820000,6,0,1,1
2,1,2,2,3.0,306,1,1,138000,12,40d,5,1,1725000,8,0,1,1
3,3,2,2,3.0,249,1,1,30000,2,630d,5,1,3149000,1,0,1,1
1,2,2,1,4.8,367,1,2,190000,12,550i,4,1,1100000,11,1,1,1
2,6,2,2,3.0,249,2,1,50869,5,30d,5,1,3400000,2,0,1,1
4,5,2,1,2.5,218,1,2,144000,11,325i,2,3,880000,9,0,1,1
1,2,2,1,2.0,184,1,2,155885,4,320i,4,1,1149000,3,0,1,1
2,5,2,2,3.0,510,1,2,6155,0,внедорожник,5,1,6290000,0,0,1,1
8,3,2,1,2.5,192,1,2,150000,29,325i,2,2,300000,27,0,1,2
1,8,2,2,2.0,184,1,2,132000,8,320i,4,2,1150000,6,0,1,1
1,5,2,2,3.0,320,1,2,129625,8,640i,4,3,1857000,6,0,1,1
1,11,2,1,2.5,192,1,2,292013,21,325i,4,3,340000,19,0,1,2
1,6,2,1,3.0,231,1,2,241521,17,530i,4,3,700000,16,0,1,1
1,2,2,1,2.0,190,1,1,108000,6,520d,4,1,1500000,3,0,1,1
2,1,2,2,3.0,313,1,1,50000,5,40d,5,1,4200000,0,0,1,1
1,8,2,1,3.5,238,1,2,260000,21,735i,4,3,360000,21,0,1,1
1,1,2,1,3.0,231,1,1,313000,17,530d,4,3,790000,14,0,1,1
1,1,2,1,2.0,184,1,2,138264,6,520i,4,1,1264000,3,0,1,1
4,1,2,1,3.0,431,1,2,15000,5,купе,2,1,3333333,2,0,1,3
1,1,2,1,2.0,129,1,2,327172,31,520i,4,3,345000,28,0,1,2
1,6,2,1,2.5,192,1,2,306000,19,525i,4,3,350000,18,1,1,1
4,3,2,2,2.5,218,1,2,140000,11,325xi,2,3,830000,7,0,1,1
2,1,2,2,3.0,286,1,1,245000,13,35d,5,3,1100000,11,1,1,1
2,3,2,2,2.0,177,3,1,135000,10,20d,5,2,720000,7,0,1,1
1,6,2,1,2.5,192,1,2,325000,18,325i,4,3,300000,17,0,1,2
2,6,2,2,2.0,177,1,1,64000,10,20d,5,2,875000,7,0,1,1
2,2,2,1,2.0,150,1,2,170000,10,18i,5,3,649000,9,0,1,1
3,10,2,1,1.6,136,1,2,161511,8,116i,5,2,687000,6,0,1,1
3,1,2,1,1.6,102,1,2,328000,29,316i,3,3,225000,21,0,1,2
1,1,2,2,3.0,258,1,1,172467,10,530d,4,2,1310000,8,0,1,1
1,1,2,1,3.0,258,1,2,200000,10,528i,4,2,1190000,8,0,1,1
2,1,2,2,3.0,306,1,2,170000,12,35i,5,1,935000,11,0,1,1
1,1,2,1,4.8,367,1,2,260000,14,750i,4,2,523000,12,0,1,1
1,1,2,2,2.0,249,1,2,34000,3,530i,4,1,3000000,1,0,1,1
2,1,2,2,3.0,249,1,1,88313,5,30d,5,2,2899000,3,0,1,1
8,1,2,1,3.0,320,1,2,12927,8,640i,2,3,2415000,8,0,1,1
1,1,3,1,3.0,326,1,2,149000,11,740Li,4,3,750000,11,0,1,1
2,3,2,2,3.0,272,1,2,270000,13,30i,5,3,750000,11,0,1,1
2,2,2,2,2.0,177,3,1,215435,10,20d,5,3,720000,8,0,1,1
3,2,2,1,1.6,136,1,2,140894,8,116i,5,3,595000,6,0,1,1
2,1,2,2,2.0,150,1,1,28247,4,18d,5,1,1870000,2,0,1,1
1,1,2,1,2.0,136,1,2,102000,11,318i,4,3,640000,8,0,1,1
8,2,2,2,1.5,374,1,4,720,2,Electro,2,1,10500888,0,0,1,1
1,8,2,1,2.0,184,1,2,102200,8,320i,4,2,1049000,5,0,1,1
2,1,3,2,3.0,245,1,1,63500,12,30d,5,1,1950000,7,0,1,1
3,1,2,1,3.0,245,1,1,199000,10,530d,5,2,1150000,10,0,1,1
7,1,2,1,2.5,143,1,1,350000,24,525d,5,3,190000,21,0,1,2
2,1,3,2,3.0,306,2,2,17450,5,35i,5,1,2750000,4,0,1,1
2,4,2,2,2.0,190,1,1,81050,5,20d,5,1,1630000,4,0,1,1
2,1,2,1,2.0,150,1,2,185000,7,18i,5,2,800000,6,0,1,1
1,6,2,1,3.0,245,1,1,175000,11,730d,4,3,1030000,11,0,1,1
2,1,2,1,2.0,150,1,2,74684,7,18i,5,3,896000,5,0,1,1
2,1,2,2,2.0,190,1,1,126000,5,20d,5,2,1390000,4,0,1,1
2,2,2,2,3.0,306,1,2,109000,7,35i,5,2,1750000,6,0,1,1
2,2,2,2,3.0,306,2,2,107261,5,35i,5,2,1800000,5,0,1,1
1,3,2,1,2.8,193,1,2,380000,21,328i,4,3,350000,21,0,1,2
3,2,2,1,2.0,184,1,2,83666,6,420i,5,3,1350000,5,1,1,1
2,1,2,2,3.0,231,1,2,230000,20,внедорожник,5,3,650000,16,0,1,1
2,2,2,2,3.0,306,2,2,140000,6,35i,5,1,2550000,5,1,1,1
1,1,2,1,2.0,184,1,2,140000,4,320i,4,1,1600000,4,0,1,1
1,1,2,1,3.5,235,1,2,250000,25,735i,4,3,365000,22,1,1,1
1,6,2,1,4.4,407,1,2,114000,10,550i,4,3,1499000,8,1,1,1
1,1,2,1,2.0,150,1,2,299000,24,520i,4,3,170000,21,0,1,2
1,1,2,2,3.0,258,2,1,200000,10,530d,4,3,1135000,7,0,1,1
1,6,2,1,3.5,218,1,2,313050,42,735i,4,3,2000000,33,0,1,1
4,1,2,1,5.0,300,1,2,200000,30,купе,2,2,1500000,28,0,1,1
2,3,2,2,2.0,245,5,2,61989,5,28i,5,1,1733000,4,0,1,1
2,1,2,2,2.0,184,1,2,42390,9,20i,5,1,1400000,5,0,1,1
3,2,2,1,2.0,177,1,1,196000,12,120d,3,3,540000,11,0,1,1
4,8,2,1,3.0,431,1,2,19823,5,купе,2,2,3799000,2,0,1,3
3,1,2,1,1.6,136,1,2,140000,8,116i,5,1,810000,7,0,1,1
1,2,2,1,1.6,136,2,2,114000,8,316i,4,2,920000,6,0,1,1
1,3,2,2,3.0,265,5,1,98000,4,730Ld,4,2,3280000,2,1,1,1
2,1,2,2,2.0,150,1,2,245000,13,20i,5,3,550000,12,0,1,2
1,8,2,1,3.5,235,1,2,535000,24,535i,4,3,320000,22,1,1,1
1,2,2,1,2.0,184,2,2,47839,6,520i,4,2,1220000,6,0,1,1
2,1,2,2,4.4,555,1,2,105000,9,внедорожник,5,2,1350000,8,0,1,1
2,3,2,2,2.0,184,1,2,88150,7,20i,5,2,870000,7,0,1,1
1,8,2,1,2.0,177,1,1,139219,14,320d,4,1,750000,11,0,1,1
1,6,3,1,2.5,218,1,2,222000,17,525i,4,3,655000,12,0,1,1
2,1,2,2,3.0,245,1,1,150000,12,30d,5,3,1500000,9,0,1,1
1,2,2,1,1.5,136,1,2,95400,4,318i,4,1,1155000,3,0,1,1
1,2,2,2,3.0,249,1,1,22096,3,530d,4,1,3500000,0,0,1,1
2,1,2,2,3.0,306,2,2,20350,5,35i,5,1,2650000,3,0,1,1
1,2,2,1,2.0,125,1,2,250000,38,520i,4,1,70000,36,0,1,2
1,3,3,2,3.0,381,1,1,75000,6,M550d,4,2,2400000,4,0,1,1
4,1,3,2,3.0,320,1,2,75000,8,640i,2,2,1850000,6,0,1,1
2,1,2,2,2.0,190,1,1,37400,5,20d,5,2,2530000,2,0,1,1
1,6,2,2,2.5,192,1,2,184000,18,325xi,4,3,400000,16,0,1,1
1,3,2,1,2.0,184,2,2,11000,3,520i,4,2,2100000,1,0,1,1
3,11,2,1,4.4,407,1,2,120000,10,550i,5,3,850000,10,0,1,1
2,4,2,2,2.0,184,1,2,196552,7,20i,5,3,765000,6,0,1,1
2,8,2,2,4.8,355,1,2,129055,13,внедорожник,5,3,766690,10,0,1,1
3,1,2,1,1.6,115,1,2,103000,12,116i,3,3,470000,8,0,1,1
1,8,3,1,2.0,163,1,1,320000,12,520d,4,3,650000,11,1,1,2
2,1,2,2,2.0,190,1,1,86000,5,20d,5,2,1550000,5,0,1,1
8,5,2,1,2.5,218,1,2,130000,14,325i,2,3,849000,11,0,1,1
2,6,2,2,2.0,184,1,2,11070,2,20i,5,1,2899000,0,0,1,1
2,6,2,2,3.0,245,1,1,104153,9,30d,5,1,1759000,7,0,1,1
1,1,2,1,2.0,184,2,2,145000,3,520i,4,1,1690000,2,0,1,1
7,3,2,1,2.2,170,1,2,291000,19,520i,5,3,375000,18,0,1,2
4,1,2,1,2.2,170,1,2,227000,18,320i,2,3,520000,15,0,1,1
2,1,2,2,3.0,264,1,2,240000,13,внедорожник,5,3,820000,11,1,1,1
1,1,2,2,2.0,249,1,2,75283,3,530i,4,1,2450000,1,0,1,1
4,1,2,1,4.4,333,1,2,271000,16,645i,2,3,520000,15,0,1,1
1,1,2,1,3.0,258,1,2,233000,17,530i,4,3,499000,14,1,1,1
2,1,2,2,3.0,249,2,1,24100,5,30d,5,1,4070000,0,0,1,1
1,1,2,2,3.0,265,1,1,61300,4,730d,4,2,3270000,3,0,1,1
2,2,2,2,2.0,184,1,2,99000,9,20i,5,3,1005000,7,0,1,1
2,5,2,2,2.0,184,1,2,100000,5,20i,5,2,2150000,2,1,1,1
2,4,2,2,3.0,249,3,1,120000,6,30d,5,1,2350000,5,0,1,1
2,2,2,2,3.0,306,1,2,164000,7,35i,5,3,1320000,6,0,1,1
1,14,2,1,2.5,170,1,2,235000,24,523i,4,2,259000,23,0,1,1
2,6,2,2,3.0,249,1,1,97000,6,30d,5,2,2350000,4,1,1,1
2,2,2,2,2.0,190,1,1,19373,5,20d,5,2,2715271,1,0,1,1
1,1,2,1,2.0,136,1,2,140000,11,318i,4,3,450000,11,1,1,1
1,2,2,1,2.5,192,1,2,300000,18,325i,4,1,340000,15,1,1,2
4,5,2,2,2.0,245,1,2,30000,6,428i,2,1,1950000,5,0,1,1
1,3,2,2,2.0,184,1,2,70500,4,320i,4,3,1690000,2,0,1,1
2,3,2,2,3.0,245,2,1,115000,9,30d,5,3,1650000,7,0,1,1
2,1,2,2,2.0,184,4,1,177000,9,20d,5,1,950000,8,0,1,1
2,1,2,2,3.0,249,1,1,36903,5,30d,5,1,3397000,2,0,1,1
2,1,2,2,2.0,184,1,1,162787,9,20d,5,2,998000,8,0,1,1
1,4,2,2,2.0,245,2,2,195000,10,528i,4,2,1050000,7,0,1,1
2,2,2,2,2.0,190,1,1,32718,5,20d,5,1,2320000,2,0,1,1
1,1,2,2,2.5,218,1,2,250000,11,325i,4,3,519000,10,0,1,1
2,2,2,2,3.0,306,1,2,165000,5,35i,5,1,2090000,4,0,1,1
2,5,2,2,3.0,258,1,2,155000,9,28i,5,1,815000,8,0,0,1
1,1,2,1,4.4,333,1,2,249646,18,745Li,4,3,437000,16,0,1,1
1,2,2,2,4.4,407,1,2,160000,11,750i,4,3,1030000,7,0,1,1
4,1,2,1,4.8,367,1,2,250000,12,650i,2,3,760000,12,0,1,1
1,2,2,1,3.0,245,1,1,258200,11,730d,4,3,950000,11,0,1,1
1,6,2,2,2.0,190,3,1,12900,4,320d,4,1,2099000,1,0,1,1
1,2,2,1,2.0,136,1,2,110000,11,318i,4,3,645000,9,0,1,1
1,1,2,1,2.5,218,1,2,222000,14,325i,4,3,438000,13,0,1,1
2,2,2,2,3.0,218,2,1,80506,6,25d,5,1,2993000,2,0,1,1
2,1,2,2,3.0,249,5,1,88000,6,30d,5,1,3000000,1,0,1,1
1,2,2,1,2.8,193,1,2,250000,24,528i,4,3,280000,21,0,1,1
1,3,2,1,6.0,445,1,2,230000,18,760i,4,3,370000,15,0,1,1
1,8,2,1,4.4,333,1,2,400000,18,745Li,4,3,470000,17,0,1,1
1,2,2,2,3.0,326,1,2,50000,4,340i,4,2,1500000,4,0,1,1
1,3,2,1,4.4,560,1,2,77300,6,седан,4,3,2970000,5,0,1,3
2,6,2,2,3.0,272,1,2,194000,13,30i,5,3,750000,11,0,1,1
2,2,2,2,3.0,306,1,2,165000,5,35i,5,1,2090000,4,0,1,1
1,3,2,1,3.5,235,1,2,280000,25,735Li,4,3,280000,22,0,1,1
2,8,3,2,2.0,184,1,2,60800,9,20i,5,1,1305000,6,0,1,1
1,3,2,1,4.0,286,1,2,400000,25,740i,4,3,400000,22,0,1,1
1,1,2,1,3.0,326,1,2,195000,11,740i,4,3,800000,10,0,1,1
3,3,2,2,2.0,249,1,2,9136,2,430i,5,1,2750000,0,0,1,1
1,7,2,2,4.4,407,1,2,183000,11,750Li,4,2,900000,8,0,1,1
1,1,2,1,2.5,218,1,2,222000,14,325i,4,3,438000,13,0,1,1
1,1,2,1,2.5,218,1,2,130145,11,325i,4,3,620496,11,0,1,1
2,6,2,2,2.0,177,1,1,128000,13,20d,5,1,735000,10,0,1,1
2,1,3,1,2.0,150,1,2,84470,7,18i,5,1,925000,5,0,1,1
2,6,2,2,3.0,249,1,1,98700,6,30d,5,2,2650000,4,0,1,1
2,2,2,2,3.0,218,2,1,50000,6,25d,5,1,2799999,2,0,1,1
2,2,2,2,3.0,249,1,1,58734,6,30d,5,1,2947000,2,0,1,1
4,3,2,2,3.0,306,1,2,80500,6,435i,2,1,1700000,5,0,1,1
1,6,2,2,2.0,190,3,1,12900,4,320d,4,1,2099000,1,0,1,1
2,3,2,2,2.0,177,1,1,169000,10,20d,5,1,795000,7,0,1,1
2,1,2,2,3.0,249,1,1,36903,5,30d,5,1,3397000,2,0,1,1
1,2,2,1,2.0,190,3,1,49000,3,520d,4,2,2000000,2,0,1,1
2,1,2,2,3.0,249,5,1,88000,6,30d,5,1,3000000,1,0,1,1
2,6,3,2,3.0,306,1,2,161000,12,35i,5,3,1000000,8,0,1,1
1,3,2,1,6.0,445,1,2,230000,18,760i,4,3,370000,15,0,1,1
2,5,2,2,3.0,258,1,2,155000,9,28i,5,1,815000,8,0,0,1
1,1,2,1,2.0,190,2,1,43000,3,520d,4,1,2050000,0,0,1,1
1,6,2,1,2.0,184,2,2,120000,8,320i,4,3,1050000,4,0,1,1
1,4,2,2,2.0,245,2,2,195000,10,528i,4,2,1050000,7,0,1,1
2,1,2,2,2.0,184,1,2,107000,7,20i,5,1,930000,7,1,1,1
1,3,2,2,3.0,249,1,1,63000,4,730Ld,4,1,2990000,4,0,1,1
1,2,2,1,2.0,136,1,2,156164,11,318i,4,3,590000,8,0,1,1
1,14,2,1,3.2,197,1,2,300000,42,733i,4,2,550000,36,0,1,1
2,2,2,2,2.0,190,1,1,19373,5,20d,5,2,2715271,1,0,1,1
2,2,2,2,3.0,313,5,1,42000,5,40d,5,1,3400000,2,0,1,1
1,3,2,2,2.0,184,1,2,70500,4,320i,4,3,1690000,2,0,1,1
1,2,2,1,3.0,245,1,1,258200,11,730d,4,3,950000,11,0,1,1
2,2,2,2,3.0,245,1,1,76644,7,30d,5,2,2169000,5,0,1,1
2,1,2,2,2.0,184,1,2,117000,9,20i,5,3,980000,7,0,1,1
1,3,2,1,3.0,258,1,2,108170,10,528i,4,1,1055000,8,0,1,1
2,1,2,2,4.8,360,1,2,150000,16,внедорожник,5,2,1000000,12,0,1,1
1,1,3,2,3.0,265,1,1,160000,4,730Ld,4,3,2700000,3,0,1,1
1,2,2,1,2.0,136,1,2,110000,11,318i,4,3,645000,9,0,1,1
4,3,2,1,2.5,192,1,2,219000,29,325i,2,1,350000,26,0,1,2
1,1,2,1,2.0,190,1,1,111065,6,520d,4,3,1375000,3,0,1,1
2,1,2,2,3.0,306,1,2,199000,9,35i,5,2,1450000,7,0,1,1
2,1,2,2,3.0,306,1,2,182485,9,35i,5,2,1069000,8,0,1,1
4,6,2,1,3.0,320,1,2,100000,8,640i,2,3,1599000,8,0,1,1
4,1,3,1,2.0,184,1,1,120000,11,320d,2,3,1190000,6,0,1,1
2,8,2,2,4.4,320,1,2,230000,16,внедорожник,5,2,450000,13,0,1,1
2,6,2,2,3.0,249,1,1,98700,6,30d,5,2,2650000,4,0,1,1
1,5,2,1,4.0,286,1,2,230000,31,540i,4,3,350000,30,0,1,2
1,6,2,1,2.0,190,1,1,5146,1,320d,4,1,2525000,0,0,1,1
2,1,2,2,3.0,313,4,1,83000,6,40d,5,1,3000000,3,0,1,1
1,1,2,2,2.0,190,1,1,29833,3,520d,4,1,2575000,0,0,1,1
3,7,2,1,1.6,115,1,2,125994,12,116i,3,3,485000,11,1,1,1
1,3,2,1,2.9,193,1,1,420000,21,730d,4,3,670000,20,0,1,1
2,1,3,2,3.0,249,3,1,86000,5,30d,5,1,2900000,3,1,1,1
2,3,2,2,2.0,192,1,2,46239,4,20i,5,1,2063000,1,0,1,1
1,1,2,2,4.4,530,1,2,8929,0,750Li,4,1,7199000,0,0,1,1
2,2,2,2,2.0,184,1,2,35000,5,20i,5,1,1875000,2,1,1,1
1,1,2,2,4.4,450,1,2,52642,4,750Li,4,2,4127000,1,0,1,1
2,1,3,2,3.0,306,5,2,63000,6,35i,5,2,2400000,4,0,1,1
1,1,2,1,2.0,156,1,2,175000,11,320i,4,3,550000,10,0,1,1
1,1,2,1,4.4,560,1,2,86500,6,седан,4,3,2500000,6,1,1,3
2,6,2,2,3.0,306,1,1,166000,9,40d,5,3,1350000,8,0,1,1
2,5,2,2,2.0,184,1,2,36410,5,20i,5,1,2200000,3,1,1,1
2,1,2,2,4.8,360,1,2,260000,16,внедорожник,5,3,420000,15,1,1,1
3,1,2,1,1.6,136,1,2,134000,8,116i,5,2,720000,7,0,1,1
7,1,2,1,2.5,170,1,2,250000,24,523i,5,3,180000,19,0,1,2
2,8,2,2,3.0,218,1,1,201860,16,внедорожник,5,2,820000,15,1,1,1
1,1,2,2,3.0,249,1,1,20990,3,530d,4,1,3599000,0,0,1,1
4,3,2,1,2.0,156,1,2,66000,11,320i,2,2,900000,8,0,1,1
1,1,2,1,2.0,184,1,1,130953,10,520d,4,3,1100000,8,0,1,1
1,3,3,2,3.0,313,1,1,84000,8,640d,4,3,2220000,5,0,1,1
2,1,2,2,3.0,306,1,2,96000,7,35i,5,2,1670000,6,0,1,1
1,1,2,1,1.5,136,1,2,8000,4,318i,4,1,1900000,0,0,1,1
2,1,2,2,3.0,400,1,1,3880,1,M50d,5,1,8690000,0,0,1,1
2,2,2,2,3.0,218,1,1,238000,13,30d,5,2,828000,11,0,1,1
2,2,2,2,3.0,245,1,1,76644,7,30d,5,2,2169000,5,0,1,1
1,1,2,1,4.4,333,1,2,215000,18,745Li,4,3,420000,14,0,1,1
2,8,2,2,3.0,231,1,2,340000,20,внедорожник,5,3,380000,17,1,1,1
1,1,2,2,2.0,190,3,1,158374,4,320d,4,3,1395000,3,0,1,1
2,6,2,2,3.0,249,4,1,42500,6,30d,5,1,3000000,2,0,1,1
1,6,3,2,3.0,320,1,2,174000,7,740Li,4,2,1450000,7,0,1,1
3,2,2,1,1.6,115,1,2,127500,12,116i,5,3,430000,10,0,1,1
4,3,2,2,2.5,218,1,2,168000,14,325xi,2,3,650000,12,0,1,1
2,3,2,2,4.4,555,1,2,86000,9,внедорожник,5,3,1300000,9,0,1,1
3,5,2,1,1.6,136,1,2,99000,8,116i,5,3,580000,7,0,1,1
2,2,2,2,3.0,249,1,1,35000,6,30d,5,2,3350000,2,0,1,1
1,3,2,1,3.0,450,5,2,56000,5,седан,4,2,3400000,5,0,1,3
2,6,2,2,4.4,575,1,2,50000,5,внедорожник,5,2,4500000,3,1,1,1
4,2,2,1,5.0,507,1,2,85000,14,купе,2,3,1190000,12,0,1,3
3,2,2,1,1.6,136,1,2,139610,8,116i,5,2,589000,6,0,1,1
1,8,2,2,2.5,218,1,2,220147,14,325xi,4,3,570000,12,0,1,1
2,1,2,2,3.0,235,1,1,243000,13,30d,5,3,1000000,12,0,1,1
2,1,2,2,3.0,313,1,1,71000,6,40d,5,2,3500000,2,0,1,1
4,3,2,1,2.5,192,1,2,173000,21,325i,2,3,515000,17,0,1,1
1,1,2,1,2.0,190,1,1,112000,6,520d,4,1,1370000,3,1,1,1
3,1,2,1,1.6,115,1,2,177407,12,116i,3,2,510000,8,1,1,1
2,1,2,2,3.0,306,1,2,115162,9,35i,5,3,1197000,9,0,1,1
1,1,2,1,3.0,326,1,2,195000,11,740i,4,3,800000,10,0,1,1
4,1,2,1,2.2,170,1,2,227000,18,320i,2,3,520000,15,0,1,1
1,6,2,2,4.4,462,1,2,2705,3,M550i,4,1,5450000,0,0,1,1
1,1,2,1,3.5,235,1,2,422000,25,735i,4,3,350000,21,0,1,1
7,1,2,1,2.0,122,1,1,273821,14,318d,5,1,451000,12,0,1,2
2,1,2,2,3.0,218,1,1,218000,16,внедорожник,5,2,619000,13,0,1,1
1,1,2,1,4.4,286,1,2,415600,24,540i,4,3,349000,21,0,1,1
2,3,2,2,3.0,245,2,1,115000,9,30d,5,3,1650000,7,0,1,1
1,2,2,1,1.6,136,1,2,87000,8,316i,4,3,1200000,6,0,1,1
1,2,2,2,2.0,190,3,1,35000,1,320d,4,2,2450000,0,0,1,1
2,3,2,2,3.0,245,1,1,150000,12,30d,5,2,1600000,7,1,1,1
1,8,2,1,2.0,156,1,2,110000,11,320i,4,3,620000,8,0,1,1
1,5,2,1,2.0,156,1,2,120000,14,320i,4,3,450000,11,1,1,1
1,6,2,2,2.0,190,1,1,25795,3,520d,4,2,2677000,1,0,1,1
4,2,2,1,4.0,420,1,2,150000,12,купе,2,2,1850000,11,0,1,2
1,14,2,1,2.9,193,1,1,300000,19,530d,4,1,330000,19,0,1,2
2,1,2,2,4.4,555,1,2,84000,9,внедорожник,5,2,1690000,6,0,1,1
1,5,2,1,2.0,136,1,2,118000,11,318i,4,3,590000,8,1,1,1
2,1,2,2,2.0,184,2,2,18000,2,20i,5,1,2750000,1,0,1,1
2,2,2,1,2.0,150,1,2,90000,7,18i,5,2,770000,6,0,1,1
1,7,2,1,3.0,258,2,2,150000,10,528i,4,1,888000,8,0,1,1
2,6,2,1,2.0,150,1,2,160000,7,18i,5,3,750000,7,1,1,1
2,6,2,2,3.0,249,2,1,83778,6,30d,5,1,2865000,4,0,1,1
2,1,2,2,3.0,306,1,1,168000,9,40d,5,3,1290000,8,0,1,1
1,8,2,1,4.4,333,1,2,400000,18,745Li,4,3,470000,17,0,1,1
1,12,2,1,2.0,51,1,2,6000,83,седан,4,1,700000,81,0,1,2
4,1,2,1,4.4,407,1,2,30000,8,650i,2,1,1900000,7,0,1,1
4,6,2,1,4.8,367,1,2,118000,16,650i,2,3,800000,12,0,1,1
1,1,2,1,3.0,272,1,2,127040,12,530i,4,3,629000,11,0,1,1
2,3,2,2,3.0,306,5,2,56000,6,35i,5,1,2540000,3,0,1,1
1,6,2,2,2.5,218,1,2,204000,14,325xi,4,3,480000,13,0,1,1
3,1,2,1,1.6,136,1,2,132000,8,116i,5,3,685000,7,0,1,1
2,1,2,2,3.0,249,1,1,103000,5,30d,5,1,3100000,3,0,1,1
1,2,2,1,2.0,184,1,2,137000,10,520i,4,3,970000,7,0,1,1
1,6,2,1,2.0,143,1,1,172623,11,318d,4,3,560000,11,0,1,2
3,2,2,1,1.6,136,1,2,84000,8,116i,5,3,499000,6,0,1,1
2,2,2,2,3.0,249,1,1,39324,5,30d,5,1,3935000,1,0,1,1
2,1,2,2,2.0,190,1,1,101701,5,20d,5,2,1590000,4,0,1,1
1,6,2,1,2.0,190,1,1,5146,1,320d,4,1,2525000,0,0,1,1
2,6,2,2,3.0,249,1,1,98700,6,30d,5,2,2650000,4,0,1,1
2,7,2,2,2.0,184,2,2,98000,7,20i,5,1,939000,6,0,1,1
1,8,2,1,2.0,245,2,2,153000,8,328i,4,1,1100000,7,1,1,1
2,11,2,2,2.0,184,1,1,93168,9,20d,5,1,1457000,5,0,1,1
1,1,2,1,3.6,272,1,2,108000,18,735Li,4,1,360000,16,0,1,1
4,3,2,1,2.5,192,1,2,173000,21,325i,2,3,515000,17,0,1,1
2,1,2,2,3.0,306,1,2,112000,7,35i,5,1,1499000,6,0,1,1
